,room_type
17406,1
17407,1
17408,0
17410,1
17411,1
17412,0
17413,1
17414,1
17415,0
17416,0
17419,1
17420,0
17421,0
17422,0
17423,0
17424,0
17425,1
17426,0
17427,1
17429,0
17430,0
17431,0
17432,0
17433,0
17434,0
17435,0
17436,1
17437,1
17439,1
17440,1
17441,1
17442,0
17443,1
17445,0
17446,1
17448,2
17450,0
17451,0
17456,1
17457,1
17458,1
17459,0
17461,0
17462,0
17463,0
17464,0
17465,0
17466,1
17467,1
17468,1
17469,1
17470,0
17472,0
17473,1
17475,1
17476,1
17478,1
17480,1
17481,1
17482,0
17483,0
17484,0
17485,0
17486,1
17487,0
17489,0
17490,0
17491,1
17492,0
17493,1
17494,0
17495,1
17496,0
17498,1
17499,1
17500,0
17501,1
17503,1
17504,0
17505,1
17507,0
17508,0
17509,1
17510,1
17511,0
17513,0
17514,0
17515,0
17516,0
17517,0
17519,1
17520,1
17521,0
17522,0
17523,1
17524,1
17526,1
17528,1
17529,1
17530,1
17531,0
17532,0
17534,0
17535,1
17536,1
17538,0
17540,1
17541,0
17542,0
17543,1
17544,1
17545,1
17547,1
17548,1
17550,1
17551,1
17552,1
17553,1
17554,0
17555,1
17556,1
17557,1
17558,1
17559,1
17560,1
17561,1
17562,1
17564,0
17566,0
17567,0
17568,0
17569,1
17571,1
17572,0
17573,1
17574,0
17575,1
17576,1
17577,1
17578,1
17579,0
17580,0
17581,1
17582,0
17583,1
17586,0
17588,1
17589,1
17590,1
17591,1
17593,1
17594,1
17595,0
17596,0
17597,0
17600,0
17602,1
17603,1
17605,1
17606,1
17607,0
17608,1
17609,1
17611,0
17613,0
17614,0
17615,1
17616,0
17617,0
17618,0
17619,0
17620,1
17621,0
17622,1
17623,0
17624,0
17625,1
17626,0
17627,1
17628,0
17630,0
17631,1
17632,0
17634,0
17635,1
17636,1
17638,0
17639,1
17640,0
17641,0
17642,1
17643,1
17644,0
17645,1
17646,0
17647,1
17648,1
17649,1
17650,0
17651,1
17652,1
17653,0
17654,1
17655,0
17656,1
17658,1
17659,1
17660,1
17662,1
17663,0
17664,1
17665,0
17666,0
17667,0
17668,0
17671,1
17672,1
17674,1
17675,0
17676,0
17677,0
17678,0
17679,0
17680,1
17681,1
17683,1
17685,0
17686,1
17687,1
17688,0
17689,1
17690,1
17691,0
17692,0
17693,1
17694,0
17695,0
17696,1
17697,1
17698,1
17699,1
17701,0
17702,1
17703,1
17704,2
17705,1
17706,1
17707,1
17708,1
17709,1
17710,1
17711,0
17712,1
17713,2
17714,1
17719,0
17720,0
17722,0
17723,1
17724,0
17725,0
17726,2
17728,1
17729,1
17731,1
17732,1
17734,0
17735,0
17736,1
17739,1
17740,0
17741,1
17742,1
17743,1
17745,0
17747,1
17748,0
17749,1
17750,0
17752,1
17753,0
17755,0
17756,0
17757,1
17758,0
17759,0
17760,1
17762,1
17764,1
17765,1
17767,1
17768,1
17769,0
17770,0
17771,0
17772,0
17773,1
17774,0
17776,1
17777,1
17778,0
17779,1
17780,1
17781,1
17782,0
17783,1
17784,1
17785,1
17786,0
17787,1
17788,1
17789,0
17790,0
17791,1
17792,0
17793,0
17794,0
17795,1
17796,1
17797,1
17798,1
17800,1
17801,1
17802,0
17803,1
17804,1
17805,1
17806,0
17807,0
17808,1
17809,0
17810,0
17812,0
17813,1
17815,1
17816,1
17817,0
17818,1
17819,0
17820,1
17821,1
17822,1
17823,1
17825,1
17826,1
17829,1
17830,1
17831,0
17832,1
17833,0
17834,0
17835,1
17837,0
17838,1
17839,1
17841,1
17842,0
17843,1
17844,0
17845,1
17846,1
17847,0
17848,1
17849,1
17850,0
17853,1
17855,1
17856,0
17857,0
17859,1
17860,1
17861,1
17862,0
17863,1
17864,1
17865,1
17866,0
17867,0
17868,0
17869,1
17870,0
17872,1
17873,1
17874,1
17875,0
17876,1
17877,0
17878,1
17879,1
17882,1
17883,0
17884,0
17885,1
17887,1
17888,0
17889,1
17890,0
17891,1
17892,1
17894,0
17895,1
17896,1
17897,0
17898,1
17899,1
17902,0
17903,0
17904,1
17905,1
17906,1
17907,1
17908,0
17909,1
17910,0
17911,1
17912,0
17913,1
17914,1
17915,0
17916,1
17917,1
17919,1
17920,0
17921,0
17923,1
17924,0
17926,0
17927,0
17928,1
17929,1
17930,0
17931,1
17933,1
17934,0
17935,0
17936,1
17937,1
17938,0
17939,1
17940,1
17943,0
17944,1
17946,1
17947,1
17948,1
17949,1
17951,1
17953,0
17955,0
17956,0
17957,1
17958,1
17959,1
17960,1
17961,1
17962,1
17963,1
17967,1
17968,0
17969,2
17970,1
17971,1
17972,0
17973,1
17974,0
17976,1
17977,0
17978,1
17979,1
17980,1
17982,0
17984,0
17985,1
17986,0
17987,0
17988,1
17989,0
17990,0
17991,0
17992,1
17993,0
17994,1
17996,1
17997,1
17998,1
17999,0
18000,1
18003,1
18004,1
18005,0
18007,1
18008,0
18009,1
18010,1
18011,0
18012,0
18013,1
18015,0
18016,1
18017,1
18018,0
18019,1
18020,0
18021,1
18022,1
18023,1
18024,0
18025,0
18026,1
18027,1
18028,1
18029,1
18030,1
18031,0
18032,1
18033,1
18034,1
18035,1
18036,1
18038,1
18039,0
18040,1
18041,1
18042,1
18044,0
18045,1
18046,1
18047,1
18048,0
18049,1
18050,1
18051,0
18052,1
18053,0
18054,1
18055,1
18056,1
18057,1
18058,1
18060,0
18062,0
18063,0
18064,1
18065,0
18066,0
18067,1
18068,0
18069,1
18070,0
18071,1
18072,0
18074,1
18075,0
18076,0
18077,0
18078,1
18079,0
18080,1
18081,1
18083,1
18084,0
18085,1
18086,1
18088,1
18089,0
18091,1
18092,1
18093,0
18095,0
18097,1
18098,0
18099,1
18100,0
18101,1
18102,0
18103,0
18104,0
18105,0
18106,1
18107,0
18108,1
18109,1
18110,0
18111,0
18112,0
18114,0
18115,1
18116,1
18117,1
18119,0
18120,0
18121,0
18123,1
18124,1
18125,0
18126,0
18127,1
18128,0
18129,1
18130,0
18131,0
18133,0
18134,1
18137,0
18138,0
18139,1
18140,1
18141,0
18142,0
18143,1
18144,0
18145,1
18146,0
18147,1
18148,0
18149,0
18150,1
18151,1
18152,0
18153,0
18154,0
18156,1
18158,1
18159,1
18161,1
18162,1
18163,1
18164,1
18166,1
18167,0
18168,0
18170,1
18172,0
18173,1
18174,1
18175,1
18176,0
18177,0
18178,1
18180,1
18182,1
18184,1
18186,0
18187,0
18188,1
18189,1
18190,0
18191,1
18192,0
18193,0
18194,0
18196,0
18197,1
18198,1
18199,1
18200,1
18201,0
18202,1
18203,1
18204,1
18205,0
18206,0
18207,0
18208,1
18209,0
18210,1
18211,1
18212,1
18213,1
18214,1
18215,1
18216,1
18217,1
18218,1
18220,1
18221,1
18222,1
18223,1
18225,0
18226,1
18227,1
18228,1
18229,0
18230,1
18231,1
18232,0
18233,1
18234,0
18236,0
18237,0
18241,0
18242,1
18243,1
18244,1
18245,0
18246,1
18247,0
18248,0
18250,0
18251,1
18252,1
18254,1
18255,0
18256,0
18257,1
18258,1
18260,0
18261,1
18262,0
18263,1
18264,1
18265,0
18267,1
18269,0
18270,0
18271,0
18273,0
18276,0
18277,0
18278,0
18279,1
18280,0
18281,1
18282,0
18283,1
18284,1
18285,0
18286,1
18287,0
18289,1
18290,0
18291,1
18292,1
18293,0
18294,1
18295,1
18297,1
18298,1
18299,1
18300,0
18301,0
18302,1
18303,0
18304,1
18305,0
18307,1
18308,1
18309,1
18310,0
18312,1
18314,1
18315,0
18316,0
18317,2
18320,0
18322,1
18323,0
18325,1
18326,1
18327,1
18328,0
18329,0
18330,1
18331,0
18332,0
18333,1
18335,1
18336,0
18338,0
18339,0
18340,0
18341,0
18342,1
18343,0
18344,0
18345,1
18347,0
18348,1
18349,1
18350,1
18351,0
18352,1
18353,1
18354,1
18355,1
18356,0
18357,1
18359,1
18360,0
18363,0
18364,0
18365,1
18366,1
18367,1
18368,1
18371,1
18373,0
18374,1
18375,1
18376,1
18377,0
18378,1
18380,0
18381,0
18382,1
18383,1
18387,1
18388,1
18389,0
18390,1
18391,0
18392,0
18393,1
18394,1
18395,1
18397,1
18398,1
18399,0
18401,0
18402,0
18404,0
18405,1
18406,1
18407,1
18408,0
18409,0
18410,1
18411,1
18413,1
18414,1
18415,1
18416,1
18417,0
18420,0
18421,1
18423,1
18424,0
18425,1
18426,0
18427,1
18428,1
18429,0
18430,1
18431,1
18432,0
18433,0
18434,0
18435,1
18436,1
18437,0
18438,1
18441,1
18442,0
18443,0
18444,0
18445,1
18446,0
18447,1
18449,1
18450,0
18451,1
18452,1
18453,1
18454,1
18455,1
18456,0
18457,0
18458,0
18459,1
18460,0
18461,2
18462,1
18465,1
18466,0
18467,1
18469,0
18470,1
18471,0
18472,0
18475,0
18477,0
18478,1
18479,0
18480,1
18481,2
18482,1
18483,1
18485,0
18486,1
18487,0
18488,1
18489,1
18492,0
18493,1
18494,1
18495,1
18496,0
18497,0
18498,1
18499,1
18500,1
18501,0
18502,1
18503,0
18504,0
18505,0
18506,1
18507,0
18508,0
18509,1
18511,1
18512,1
18513,0
18514,1
18515,0
18516,0
18518,0
18519,1
18520,0
18521,1
18522,1
18523,0
18524,1
18525,1
18526,1
18527,0
18528,0
18529,0
18530,1
18531,1
18532,0
18535,0
18537,0
18538,0
18540,1
18542,1
18543,1
18544,1
18545,1
18546,0
18547,0
18549,1
18552,0
18553,1
18554,1
18555,0
18556,0
18557,0
18558,1
18559,0
18560,1
18561,0
18562,1
18563,0
18564,0
18567,1
18568,1
18570,1
18571,0
18572,0
18573,1
18574,1
18575,1
18576,0
18577,0
18578,0
18579,0
18580,0
18581,1
18582,0
18583,0
18584,0
18588,1
18589,0
18590,1
18591,0
18592,0
18593,1
18594,1
18595,1
18597,0
18598,1
18599,0
18600,0
18601,1
18602,1
18603,1
18604,1
18605,1
18606,0
18607,0
18608,1
18609,0
18610,2
18611,0
18612,0
18613,1
18614,1
18615,1
18616,1
18618,1
18619,1
18620,0
18621,0
18622,1
18623,1
18624,1
18625,0
18627,1
18629,1
18630,1
18631,1
18632,1
18634,0
18635,1
18636,1
18638,1
18639,1
18640,1
18641,1
18642,0
18643,0
18644,1
18645,0
18646,1
18647,1
18649,1
18650,0
18651,0
18652,0
18653,0
18655,0
18656,0
18657,0
18658,0
18659,1
18661,0
18663,1
18664,1
18666,1
18667,1
18668,0
18669,0
18670,0
18671,0
18672,0
18674,2
18675,0
18676,1
18677,0
18678,1
18679,0
18681,0
18682,1
18684,1
18686,1
18687,1
18688,0
18689,1
18690,1
18691,0
18694,1
18695,1
18696,1
18697,1
18698,0
18699,0
18700,0
18701,0
18702,0
18703,0
18706,0
18707,0
18709,0
18710,0
18711,1
18712,0
18713,1
18714,1
18715,1
18716,1
18718,1
18719,0
18720,0
18721,0
18723,0
18724,1
18725,0
18726,1
18728,0
18729,1
18730,1
18731,1
18732,1
18733,1
18734,0
18735,0
18736,0
18737,1
18738,1
18739,0
18740,1
18741,1
18742,1
18745,1
18747,0
18748,1
18749,0
18750,1
18751,0
18752,0
18753,1
18754,0
18755,1
18756,0
18758,1
18759,0
18760,0
18761,1
18762,0
18763,1
18765,0
18767,0
18768,1
18769,0
18770,0
18771,0
18772,1
18773,0
18775,1
18776,0
18778,1
18779,1
18780,0
18781,1
18782,1
18783,0
18784,1
18785,0
18786,0
18787,1
18788,1
18789,1
18792,1
18793,1
18794,0
18796,0
18798,0
18799,1
18801,0
18802,0
18803,1
18804,0
18805,0
18806,1
18808,1
18809,0
18810,0
18811,0
18812,0
18814,0
18815,1
18816,0
18817,1
18818,1
18819,1
18821,0
18822,1
18824,0
18825,1
18826,1
18827,1
18828,1
18829,1
18831,1
18832,0
18833,1
18834,1
18835,0
18836,1
18837,0
18839,1
18840,1
18841,1
18843,0
18844,0
18846,1
18847,0
18850,1
18851,0
18852,1
18853,1
18854,0
18855,0
18856,0
18858,1
18859,1
18860,0
18862,0
18863,1
18864,1
18865,0
18866,1
18867,0
18868,1
18869,1
18870,0
18871,0
18872,1
18873,0
18874,1
18875,0
18876,1
18877,0
18878,0
18881,1
18882,0
18884,0
18885,1
18886,0
18888,1
18889,0
18891,1
18892,1
18893,1
18894,1
18895,0
18896,1
18898,1
18899,1
18900,0
18901,1
18902,1
18903,1
18904,0
18905,1
18906,1
18909,1
18910,0
18911,1
18912,0
18913,1
18914,0
18915,1
18916,1
18917,0
18918,0
18919,0
18920,0
18921,0
18922,0
18923,0
18924,1
18925,1
18926,1
18927,1
18928,0
18929,1
18930,0
18931,1
18932,0
18933,0
18934,0
18935,1
18936,1
18937,0
18938,1
18939,1
18940,1
18941,1
18942,1
18943,1
18944,1
18945,0
18946,1
18947,0
18948,1
18950,1
18951,0
18952,1
18953,1
18955,1
18956,1
18957,1
18958,1
18959,0
18960,1
18962,1
18963,0
18964,0
18966,1
18967,0
18968,1
18969,1
18970,1
18971,1
18972,0
18973,2
18974,1
18975,1
18976,1
18977,1
18978,0
18979,1
18980,0
18981,0
18983,1
18985,1
18987,0
18988,0
18989,1
18990,1
18991,0
18992,0
18993,0
18995,0
18996,1
18997,1
18998,0
19000,0
19001,0
19002,1
19003,0
19004,0
19005,1
19007,0
19008,1
19012,0
19013,0
19014,0
19015,0
19016,0
19018,0
19019,0
19021,0
19022,0
19023,0
19024,0
19025,0
19026,1
19029,0
19030,1
19031,1
19032,1
19033,1
19034,1
19035,1
19036,0
19037,1
19038,1
19039,1
19040,1
19041,0
19042,1
19043,1
19044,1
19045,0
19046,0
19047,0
19048,0
19049,1
19050,0
19051,0
19052,1
19053,0
19054,0
19055,1
19056,1
19057,1
19059,1
19060,1
19061,1
19062,1
19063,1
19065,1
19066,1
19067,1
19068,0
19069,1
19070,1
19071,1
19072,1
19073,0
19074,1
19075,1
19077,1
19078,0
19079,1
19081,1
19082,1
19083,1
19084,1
19085,0
19087,1
19088,1
19089,1
19090,1
19091,1
19093,1
19094,0
19095,1
19096,1
19097,1
19098,0
19100,0
19102,1
19103,1
19104,1
19105,0
19106,0
19107,1
19109,1
19110,0
19111,0
19112,1
19113,0
19114,0
19115,1
19116,1
19117,0
19118,1
19120,0
19121,0
19122,0
19123,1
19125,1
19126,1
19127,0
19128,1
19129,0
19130,1
19131,1
19132,1
19133,0
19134,0
19137,0
19138,1
19139,0
19140,0
19141,1
19142,0
19143,0
19144,1
19145,1
19146,1
19147,1
19148,1
19149,1
19150,0
19151,1
19152,1
19153,1
19154,0
19155,1
19156,1
19157,1
19158,1
19159,0
19160,1
19163,2
19165,1
19166,0
19167,0
19168,0
19170,1
19171,1
19173,1
19174,0
19175,1
19176,0
19177,0
19178,1
19179,0
19180,0
19182,0
19183,1
19184,1
19185,1
19186,2
19187,0
19188,0
19189,0
19190,1
19191,1
19192,1
19193,1
19194,1
19195,1
19196,1
19197,1
19198,1
19199,0
19200,0
19202,1
19204,1
19205,0
19206,1
19207,1
19208,0
19209,1
19210,2
19211,1
19212,0
19214,1
19215,0
19216,1
19218,0
19219,0
19220,1
19222,1
19223,1
19224,0
19225,1
19227,1
19228,1
19229,1
19230,0
19231,0
19232,1
19233,0
19234,0
19235,1
19236,0
19238,0
19239,1
19240,1
19241,1
19242,1
19244,0
19245,1
19247,1
19248,1
19249,0
19250,0
19251,1
19252,0
19253,1
19254,1
19255,1
19256,0
19257,1
19258,2
19259,2
19260,1
19261,0
19262,0
19263,0
19264,0
19265,0
19266,1
19267,0
19268,1
19269,1
19270,0
19271,0
19272,0
19273,0
19275,0
19276,1
19277,1
19278,1
19279,1
19280,0
19284,0
19287,0
19288,1
19289,1
19290,1
19291,1
19292,1
19293,0
19294,0
19295,0
19296,1
19297,0
19298,1
19299,1
19300,0
19301,0
19303,0
19304,0
19308,1
19310,0
19312,0
19313,1
19314,1
19315,1
19316,0
19317,0
19318,1
19319,1
19320,1
19321,0
19322,1
19323,0
19325,0
19326,1
19327,0
19328,1
19329,0
19330,0
19331,0
19332,0
19333,0
19334,1
19335,1
19336,0
19338,0
19339,1
19340,1
19341,1
19342,1
19343,1
19344,1
19345,1
19346,1
19348,0
19349,1
19350,0
19351,0
19352,1
19353,0
19354,0
19355,1
19357,0
19358,0
19359,1
19360,1
19361,1
19362,1
19363,0
19364,0
19365,1
19366,0
19367,1
19368,1
19370,1
19371,1
19372,1
19373,1
19374,1
19375,1
19376,0
19377,1
19378,1
19379,0
19380,0
19381,1
19382,1
19383,1
19384,0
19385,0
19386,1
19387,0
19388,1
19389,0
19390,0
19391,0
19392,1
19393,1
19394,1
19395,1
19396,0
19398,0
19399,0
19400,1
19401,1
19403,0
19404,0
19405,0
19408,0
19414,1
19416,1
19417,1
19418,1
19419,1
19420,2
19421,1
19422,1
19423,1
19424,1
19426,1
19427,1
19428,1
19430,0
19431,1
19433,0
19434,1
19435,1
19436,0
19437,1
19438,1
19439,1
19440,1
19441,1
19442,1
19443,0
19444,1
19446,0
19450,0
19451,1
19452,0
19453,0
19454,1
19455,0
19456,0
19457,1
19458,1
19460,1
19461,0
19462,1
19463,1
19464,1
19465,1
19466,0
19467,1
19468,1
19470,1
19471,0
19473,1
19474,1
19475,1
19476,1
19478,1
19479,1
19480,1
19481,0
19482,1
19483,0
19485,1
19486,0
19487,1
19488,0
19489,1
19490,1
19491,1
19493,1
19494,1
19495,1
19496,1
19497,1
19498,0
19499,1
19500,1
19501,0
19502,1
19503,0
19504,1
19505,1
19507,0
19508,1
19509,1
19510,0
19511,1
19512,1
19513,1
19514,0
19517,1
19518,1
19519,1
19520,0
19521,1
19523,1
19524,1
19525,0
19526,1
19527,1
19529,1
19530,0
19531,1
19532,1
19533,0
19534,0
19535,0
19536,0
19537,1
19538,0
19539,0
19540,1
19541,0
19542,1
19543,1
19545,1
19547,1
19548,0
19549,1
19550,0
19551,0
19552,1
19553,1
19556,0
19557,1
19558,0
19559,0
19560,1
19561,0
19562,0
19563,0
19564,0
19565,0
19566,1
19568,0
19569,0
19570,1
19571,1
19572,0
19573,1
19574,1
19575,0
19576,1
19577,1
19578,0
19579,0
19580,1
19581,1
19582,1
19583,1
19584,0
19585,1
19586,1
19587,0
19588,0
19590,1
19591,0
19592,1
19593,0
19594,0
19595,0
19596,0
19597,1
19598,1
19599,0
19600,0
19601,0
19602,1
19603,1
19604,1
19605,0
19606,1
19607,1
19608,1
19610,1
19611,1
19613,0
19614,1
19615,1
19616,1
19617,1
19618,1
19619,1
19620,0
19621,1
19622,1
19623,1
19624,0
19625,1
19627,0
19628,0
19630,1
19631,1
19632,0
19633,0
19635,1
19636,0
19638,0
19640,1
19641,1
19642,0
19643,0
19644,1
19645,1
19646,0
19647,1
19648,1
19649,1
19650,1
19651,0
19652,0
19653,1
19654,1
19662,1
19665,1
19666,0
19667,1
19668,1
19669,1
19670,1
19671,2
19672,1
19678,1
19679,0
19680,1
19681,0
19682,0
19683,1
19688,0
19689,0
19691,0
19692,0
19693,0
19694,1
19696,0
19697,1
19701,1
19702,1
19703,1
19704,0
19705,1
19706,1
19707,0
19708,0
19709,0
19710,0
19711,1
19712,0
19713,0
19715,1
19716,1
19717,1
19718,0
19719,1
19720,0
19721,0
19722,1
19723,0
19724,1
19725,1
19726,1
19727,1
19728,0
19730,1
19731,1
19732,1
19734,0
19737,1
19738,0
19739,1
19740,1
19741,0
19742,0
19743,1
19745,0
19749,1
19750,1
19752,1
19753,0
19754,1
19755,0
19756,1
19757,1
19758,1
19760,0
19761,1
19762,1
19765,0
19767,1
19768,1
19769,0
19770,0
19771,1
19772,1
19773,0
19774,1
19775,1
19776,0
19777,2
19778,2
19779,0
19780,1
19781,0
19782,1
19783,0
19784,1
19785,0
19786,1
19787,0
19788,0
19790,1
19791,0
19792,1
19793,1
19794,1
19795,1
19797,0
19798,0
19799,0
19801,1
19804,1
19805,1
19806,1
19807,1
19808,1
19810,1
19811,1
19812,0
19814,1
19815,0
19816,1
19817,1
19818,1
19819,0
19820,0
19821,0
19822,1
19823,0
19824,1
19825,1
19826,0
19827,1
19828,0
19829,1
19830,0
19831,0
19833,0
19834,0
19835,0
19836,1
19837,0
19838,1
19839,0
19840,1
19841,1
19842,0
19846,1
19847,1
19848,1
19849,0
19850,1
19851,0
19853,0
19854,1
19856,1
19857,1
19858,1
19859,1
19861,1
19862,0
19863,1
19864,1
19865,1
19866,0
19867,0
19868,0
19870,0
19871,0
19872,1
19873,1
19874,1
19875,0
19877,0
19878,0
19879,0
19880,0
19882,0
19883,1
19885,0
19886,0
19887,1
19889,0
19890,0
19891,1
19892,0
19893,1
19894,1
19895,1
19896,0
19897,0
19899,1
19900,1
19901,0
19902,0
19903,0
19904,1
19905,0
19906,1
19907,1
19908,0
19909,1
19911,1
19912,0
19913,1
19914,1
19915,0
19916,0
19917,0
19919,0
19920,0
19921,1
19922,1
19924,1
19925,1
19926,0
19927,1
19928,0
19930,1
19931,0
19933,0
19934,1
19935,0
19936,2
19937,1
19938,1
19940,0
19941,0
19943,0
19944,0
19949,1
19950,1
19951,0
19952,1
19953,2
19954,0
19957,1
19961,1
19962,1
19963,1
19964,1
19965,1
19967,1
19968,1
19969,0
19970,2
19971,0
19972,1
19973,0
19974,1
19975,0
19976,1
19977,1
19978,0
19979,0
19981,1
19982,1
19983,0
19984,0
19986,1
19987,1
19989,1
19990,0
19992,1
19993,1
19994,1
19995,0
19996,0
19998,0
19999,1
20000,1
20001,1
20002,0
20003,1
20004,1
20005,1
20006,0
20007,1
20008,1
20009,1
20010,0
20011,1
20012,1
20013,1
20014,0
20017,0
20018,1
20019,1
20020,1
20022,1
20023,1
20024,0
20025,1
20026,1
20027,1
20028,1
20029,1
20030,0
20031,1
20032,1
20034,1
20035,0
20036,1
20037,0
20038,1
20039,0
20040,0
20041,1
20044,1
20045,1
20046,1
20047,2
20048,1
20049,1
20050,0
20055,0
20056,1
20057,1
20059,1
20060,1
20061,0
20062,1
20063,1
20064,0
20066,1
20067,0
20068,1
20069,0
20071,1
20072,1
20073,1
20074,1
20075,1
20076,0
20077,1
20078,1
20079,1
20080,1
20082,1
20083,1
20084,1
20085,1
20086,0
20088,0
20090,0
20091,1
20092,1
20093,0
20094,1
20095,0
20096,0
20097,0
20098,1
20099,0
20102,0
20103,0
20104,1
20105,0
20106,1
20108,1
20109,1
20110,0
20111,0
20112,1
20113,0
20114,1
20115,1
20117,1
20118,0
20119,0
20120,1
20122,1
20123,1
20124,0
20125,0
20126,1
20127,1
20129,0
20130,0
20131,1
20133,0
20134,1
20135,1
20136,0
20137,1
20138,1
20139,0
20141,0
20142,1
20143,1
20146,1
20147,1
20148,1
20149,0
20150,0
20151,0
20152,0
20153,0
20154,1
20155,0
20156,0
20157,1
20158,0
20159,0
20161,1
20162,0
20163,0
20165,0
20166,1
20167,1
20168,1
20169,0
20170,0
20171,1
20172,0
20173,0
20175,1
20176,1
20177,1
20178,0
20179,2
20180,1
20181,0
20182,1
20183,1
20184,1
20186,1
20187,0
20188,0
20189,1
20190,1
20191,1
20192,1
20193,0
20194,0
20195,1
20196,0
20197,0
20198,0
20199,1
20200,1
20201,1
20203,0
20204,0
20205,0
20206,0
20209,0
20210,1
20211,0
20212,1
20213,1
20214,1
20215,1
20216,1
20217,0
20221,1
20222,0
20223,0
20224,0
20225,0
20226,0
20227,1
20230,1
20231,0
20232,0
20234,0
20235,0
20236,0
20240,0
20243,0
20245,0
20246,0
20247,1
20250,1
20252,0
20253,1
20254,1
20255,0
20256,1
20257,0
20258,0
20259,0
20260,0
20261,0
20264,0
20265,1
20266,0
20267,0
20268,1
20269,1
20271,0
20274,0
20275,0
20276,1
20277,0
20278,1
20279,0
20281,1
20282,1
20283,1
20286,0
20287,0
20288,0
20289,1
20290,1
20291,1
20292,1
20293,1
20294,1
20295,1
20296,0
20297,0
20298,1
20300,1
20301,1
20302,1
20303,1
20305,1
20307,1
20308,0
20309,1
20310,1
20311,1
20314,1
20315,1
20316,1
20317,1
20318,1
20319,1
20321,1
20322,0
20323,0
20324,0
20325,1
20327,1
20328,1
20331,1
20333,1
20334,0
20335,1
20336,2
20337,1
20338,0
20340,0
20341,0
20342,1
20343,1
20344,0
20346,0
20347,1
20348,0
20350,0
20352,0
20353,0
20354,1
20355,1
20357,1
20358,1
20359,1
20360,1
20361,0
20362,1
20363,1
20365,1
20367,1
20368,1
20369,1
20371,1
20373,1
20374,1
20375,1
20377,0
20378,0
20379,1
20380,1
20381,0
20382,0
20383,1
20385,1
20386,1
20387,0
20388,0
20389,1
20390,1
20391,0
20395,0
20396,0
20397,1
20398,0
20400,1
20401,1
20402,0
20403,1
20404,1
20405,1
20406,1
20407,1
20408,1
20410,1
20412,1
20413,1
20414,0
20416,1
20418,0
20420,0
20421,0
20423,0
20425,0
20426,0
20427,1
20428,0
20429,1
20430,1
20432,1
20434,1
20435,0
20437,0
20438,1
20440,1
20441,1
20442,0
20443,1
20444,0
20445,0
20447,0
20448,1
20449,1
20451,1
20452,0
20453,0
20454,1
20455,0
20456,0
20458,1
20459,1
20460,1
20461,1
20462,0
20463,1
20464,1
20465,0
20470,0
20471,1
20472,1
20475,0
20477,1
20478,1
20480,1
20481,0
20482,0
20483,0
20484,1
20485,0
20487,1
20489,1
20490,1
20491,0
20492,1
20493,1
20494,0
20495,1
20496,0
20497,1
20498,1
20499,1
20500,1
20501,1
20502,1
20503,0
20504,0
20505,1
20507,0
20508,1
20509,0
20510,0
20513,1
20515,0
20517,1
20522,1
20523,1
20524,1
20525,1
20527,1
20529,1
20530,1
20532,0
20534,1
20538,1
20541,0
20542,0
20543,1
20544,1
20552,0
20553,1
20554,1
20555,1
20557,1
20558,1
20559,1
20560,0
20561,1
20562,1
20563,1
20565,1
20566,1
20567,1
20568,1
20569,1
20570,1
20571,1
20572,1
20573,0
20574,1
20576,1
20577,1
20578,1
20579,1
20580,0
20581,0
20582,1
20583,1
20584,1
20587,1
20588,1
20589,1
20590,1
20591,0
20592,0
20593,0
20594,0
20595,1
20596,1
20597,1
20599,1
20600,1
20601,0
20602,0
20603,1
20605,0
20607,0
20608,0
20609,0
20610,0
20611,0
20612,1
20613,0
20614,1
20615,0
20616,0
20619,1
20622,1
20623,0
20625,1
20626,0
20627,1
20628,1
20630,1
20631,0
20632,1
20633,1
20634,0
20635,1
20636,1
20637,1
20638,0
20639,1
20640,1
20641,1
20642,0
20643,0
20644,1
20646,0
20647,0
20648,1
20649,1
20650,1
20651,0
20652,0
20654,0
20655,1
20656,1
20657,1
20658,1
20659,0
20660,1
20661,1
20662,1
20663,1
20664,1
20665,0
20666,0
20669,1
20672,1
20673,1
20674,0
20677,1
20678,1
20679,1
20680,1
20681,1
20682,1
20683,0
20684,1
20685,1
20686,0
20688,1
20689,0
20692,1
20693,1
20694,1
20695,1
20696,1
20697,0
20700,1
20701,0
20702,1
20703,1
20704,1
20705,1
20706,0
20707,0
20709,1
20710,0
20711,1
20714,1
20715,1
20716,1
20717,1
20718,1
20719,0
20720,0
20721,1
20722,1
20724,1
20726,1
20727,1
20728,1
20729,0
20730,1
20731,1
20733,1
20734,1
20736,0
20737,1
20738,1
20739,2
20740,0
20741,0
20743,1
20745,1
20746,0
20747,1
20748,2
20750,1
20752,1
20753,0
20755,0
20756,1
20757,0
20758,0
20759,0
20760,1
20761,1
20762,1
20763,1
20765,1
20766,1
20767,0
20769,0
20770,1
20771,1
20772,1
20775,1
20776,0
20777,1
20778,1
20779,1
20780,0
20781,1
20783,1
20785,1
20786,1
20787,0
20788,0
20790,0
20792,0
20793,1
20794,1
20796,0
20797,1
20799,1
20801,0
20802,1
20805,1
20806,1
20807,1
20808,1
20809,1
20810,1
20811,0
20812,1
20813,0
20814,0
20815,0
20816,0
20817,1
20818,1
20820,1
20822,1
20823,0
20824,1
20825,0
20826,1
20830,1
20831,1
20832,0
20833,1
20834,1
20835,1
20836,0
20837,1
20838,1
20840,0
